680,Dinani pharmacy,NaN,"321/A,Biyagama road,Mabima,Heiyanthuduwa",Gampaha
681,CAC Pharmacy,712960311,"307/3C, Miriswaththa, Demanhandiya,",Gampaha
682,Divulapitiya MPCS,774067205,"Negombo Rd, Divulapitiya",Gampaha
683,Jeewanthi Pharmacy,771335445,"49, Circular Road, Divulapitiya",Gampaha
684,Osada Pharmacy,776675699,"71, Negambo Road, Dunagaha",Gampaha
685,Shanthi Wedaniwasa,716194221,"210/C, Kaluwarippuwa, Katana",Gampaha
686,Suranga Pharmacy,779873387,"Kongashandiya, Katana",Gampaha
687,Vidura Pharmacy,772884542,"17, Ballapana, Divulapitiya",Gampaha
688,V M Pharmacy,763658877,"345/1/A, Negambo road, Pathagi Godalla, Katana",Gampaha
689,Sithmina Pharmacy,768896589,"8, Negambo road, Marandagahamulla",Gampaha
690,Maduwantha Pharmacy,761301380,"131/A/2, Ballapana, Divulapitiya",Gampaha
691,Lakruwan Pharmacy,712988221,"48, Mirigama road, Divulapitiya",Gampaha
692,Rooth Pharmacy,766689005,"189/1, Batepola, Dunagaha",Gampaha
693,WellCare Pharmacy,778551858,"3/1, Dissagewatta, Katana",Gampaha
694,SM Medical,NaN,335A1 dagonna via negombo,Gampaha
695,Asiri Medicals (Near Hospital),718399356,"Medalanda, Dompe",Gampaha
696,Inoka Pharmacy,NaN,Dekatana,Gampaha
697,Karunanayake Pharmacy,332269983,"No 18B/2, Wallgamulla Road, Kirindiwala",Gampaha
698,Prashanthi Pharmacy,718389793,"302/E, Hospital Junction, Radawana",Gampaha
699,Royal Pharmacy,777545588,"7, Main Street, Poogoda.",Gampaha
700,Thanuja Pharmacy,NaN,Dekatana,Gampaha
701,Tharindu Pharmacy,715984985,"127/3, Thummanhandiya, Radawana.",Gampaha
702,Thusitha Pharmacy,112405316,"7/3, Main Street,Pugoda",Gampaha
703,Wimal Pharmacy,773511735,"74/42, Walgamulla Rd, Kirindiwela",Gampaha
704,Sethsiri pharmacy& Grocery,716374705,"14/3 ,Kirindiwela Road, Henegama",Gampaha
705,Chandana Pharmacy,771141614,"119, Main Street , Dompe",Gampaha
706,Opsara Pharmacy,710706099,"367/1A, Nagashadiya, Mandawala",Gampaha
707,Thisula Pharmacy,770449937,"23/5, Yakkala road, Wathurugama",Gampaha
708,Senith pharmacy & Grocery,777910301,"8/C/01, Hanwella Road, Kirindiwela",Gampaha
709,New pharmacy and grocery,NaN,"No 35, Main Street, Pugoda",Gampaha
710,Mudungoda Pharmacy & Grocery,770580438,"95/12/C Kandy Road, Balummahara, Mudungoda",Gampaha
711,Asiri Pharmaceuticals,767831329,"Kadawatha Rd, Ganemulla",Gampaha
712,C. N. S. Pharmacy,718350301,Gampaha,Gampaha
713,Getz Pharmacy,332239519,"Radawana Rd, Yakkala",Gampaha
714,Hasaral Pharmacy,NaN,Yakkala,Gampaha
715,Hiru Pharmacy & Grocery,332256735,"6, Biyagama Rd, Balummahara",Gampaha
716,Ishara Pharmacy,332224376,"Kandy Road, Yakkala.",Gampaha
717,Jayamini Pharmacy,NaN,Weliweriya,Gampaha
718,Oshadhi Pharmacy,758953415,"71/A, Mary Biso Mawatha, Gampaha",Gampaha
719,Rajya Osusala,332234516,"No.266, Colombo Road, Gampaha",Gampaha
720,Pubudu Pharmacy,702819631,"8, New Kandy Rd, Weliweriya",Gampaha
721,Royal Pharamacy,773645346,"203/3, New Kandy Road, Weliveriya.",Gampaha
722,Sarani Pharmacy,NaN,Weliweriya,Gampaha
723,Sethsiri Pharmacy,715655445,"231/A, Kadawatha Road, Ganemulla",Gampaha
724,Sirikatha Pharmacy,NaN,Miriswaththa,Gampaha
725,Vishwa Pharmacy,769438092,"123/6,Pahala Yagoda, Ganemulla",Gampaha
726,Weerasiri Pharmacy,NaN,Kirillawala,Gampaha
727,Nethmi Pharmacy,714118531,"95/9 New Kandy Road, Balummahara",Gampaha
728,Osil Pharmacy,332239745,"144/1/1B, Miriswaththa, Mudungoda",Gampaha
729,Central Medicals,718303758,"Ja-Ela Road, Gampaha",Gampaha
730,Sethma Pharmacy (Pvt) Ltd.,703321261,"No. 36, Queen Mary's Road, Gampaha",Gampaha
731,Health care phamacy,773388294,"154/ e ,Moragoda, Gampaha",Gampaha
732,City Pharmacy,786013583,"233,Kadawatha road, Ganemulla",Gampaha
733,Medri Pharmacy,722525401,"58A,Queen Mary's road, Gampaha",Gampaha
734,N.D Pharmacy,777359794,"19/A, Gampaha road, Yakkala",Gampaha
735,Central Pharmacy,724363130,"61, Colombo road, Gampaha",Gampaha
736,Chema Pharmacy,715300587,"370/1B, Siriwardane shopping complex Ganemulla",Gampaha
737,Kandana Food & Drugs Pvt. Ltd.,771713175,"292/9, 15th Lane, Hansagiri road, Gampaha (Wholesale distributor)",Gampaha
738,New Dineth Pharmacy,770456343,"98/5, Balummahara, Mudungoda",Gampaha
739,New Safe Medics,703030970,"Weerasiri building, Indigolla, Gampaha",Gampaha
740,New Sirikatha Osusala,767282206,"2/A/8, Gampaha road, Miriswaththa",Gampaha
741,Sahanma Pharmacy,753771626,"127/3, Miriswaththa, Mudungoda",Gampaha
742,Samara Pharmacy,332230660,"26/2, Yakkala road, Bandarawatte, Gampaha",Gampaha
743,Sathnila Pharmacy,776615478,"224/A/1, Colombo road, Gampaha",Gampaha
744,Synergy Medicals,773606162,"220, Colombo road, Gampaha",Gampaha
745,Food City -Ganemulla,332265978,"No. 367, Kadawatha Road, Ganemulla",Gampaha
746,Central Pharmacy,724363130,"61, Colombo road, Gampaha",Gampaha
