1166,Number one pharmacy,713233133,D1 supermarket Beruwala,Kalutara
1167,Sirasa Pharmacy,716399999,"Kivulawatta, Bombuvala, Kalutara South",Kalutara
1168,Coolchemist Pharmacy,773693068,"04, Sathsara Uyana, Bellapitiya",Kalutara
1169,M S Pharmacy,NaN,711906659,Kalutara
1170,S T S Pharmacy,715406598,warakagoda,Kalutara
1171,New Medical Stores,342248936,"35, Kalutara Rd, Mathugama",Kalutara
1172,Sanorama Pharmacy,716514592,"32, Agalawattha Rd, Mathugama",Kalutara
1173,Star Pharmacy,717184180,Yatadolawattha,Kalutara
1174,Suwani Pharmacy,343029830,"44, Kalutara Rd, Mathugama",Kalutara
1175,Central Pharmacy,712982922,"Agalawathth Rd,Mathugama",Kalutara
1176,Medihelp Mathugama,345626665,"No 8, Aluthgama Road, Mathugama",Kalutara
1177,RX Pharmacy,773419980,"Aluthgama Rd, Horawala",Kalutara
1178,Cargills Food City,773419564,"No: 93, Kalutara Rd,Matugama.",Kalutara
1179,Rajya Osusala,342248861,"No 126, Kaluthara Road, Mathugama",Kalutara
1180,Suwasetha Pharmacy,342247780,"7A, Post Office Road, Matugama",Kalutara
1181,Altulugama Pharmacy,772367767,Altulugama,Kalutara
1182,Medi Pharmacy,715406598,Millaniya,Kalutara
1183,Rajya Osusala,382234767,"159, MPCS Building, Galle Road, Panadura",Kalutara
1184,Ranmal Pharmacy,770775266,"678, Horana Rd, Eeluwila, Panadura",Kalutara
1185,The Drug Shop,382243886,"121, D. S. Senanyake Mawatha, Panadura",Kalutara
1186,Udaya Pharmacy,NaN,727234088,Kalutara
1187,Dawn Pharmacy,382231955,"Main Street, Panadura",Kalutara
1188,Lanka Pharmacy,382244841,"245B, Galle Rd, Panadura",Kalutara
1189,Osmaniya Phamacy,382299544,"Dissala Rd, Panadura",Kalutara
1190,Waruna Pharmcy,773648562,"455, Main Street, Panadura",Kalutara
1191,Wasana Pharmacy,382248111,"Eluwila, Panadura",Kalutara
1192,Wallgreen Pharmacy,777200777,"Old Galle Rd, Panadura",Kalutara
1193,Sunray Pharmacy,717459641,Walana,Kalutara
1194,V.W Health Care,778148338,"No. Horana Rd, Panadura",Kalutara
