1536,Asiri Medical,770491294,"No.8, Kurunegala Road, Polgahawela",Kurunegala
1537,Dharshana Pharmacy,771453843,"5A,Colombo Road,Pothuhera.",Kurunegala
1538,Central Pharmacy,702351820,"Kegalle Road,Polgahawela",Kurunegala
1539,Suwasahana Pharmacy and Grocery,707009006,"Kahawaththe ela junction, Polgahawela",Kurunegala
1540,R.H. Phamacy,71806270,"Nammuwawa,Nikaweratiya",Kurunegala
1541,Nawa Isura Pharmacy,372286600,"65,Kuliyapitiya Road,Udubaddawa.",Kurunegala
1542,New Wayamba Chemist,712971498,"129, Main Street, Dummalasooriya.",Kurunegala
1543,Suvini Pharmacy,776008182,"Murukandiya, Bingiriya.",Kurunegala
1544,Sageetha Pharmacy,713399602,"No 05, Madagalla Road, Kubukgate",Kurunegala
1545,Senani Medical,711061482,"Piduruwella, Uhumeeya",Kurunegala
1546,Medicham Pharmacy & Grocery,NaN,"Infront of Hospital, Polpithigama",Kurunegala
