1302,Family Care,812234123,"675, William Gopallawa Mw, Kandy",Kandy
1303,Genuine Pharmacy,812223623,"43/B, Willium gopallawa Mw,Kandy",Kandy
1304,Healthcare Pharmacy,772613354,"64,Williumgopallawa Mw, Kandy",Kandy
1305,Keerthi Medical,814935380,"65/B, Peradeniya Rd, Kandy",Kandy
1306,Lanka Pharmacy,773286291,"83, Madawala rd, Katugasthota",Kandy
1307,Lanka Super Pharmacy,713056251,"29, Galagedara Rd, Katugasthota",Kandy
1308,Mankind Pharma (Pvt)Ltd,766079675,"219, madawala Rd, Katugasthota, Kandy",Kandy
1309,New City Medical,812205395,"23/1, Daladaa Veediya, Kandy",Kandy
1310,New Lanka Medicare (pvt) Ltd,777805963,"679, Peradeniya Rd, Kandy",Kandy
1311,Nihal medical pvt ltd,812234408,100 kotugodellaveediya.,Kandy
1312,Pharma Plus Pharmacy,815672157,"86, Peradeniya Rd, Kandy",Kandy
1313,Ref Jana Lanka Pharmacy,812217159,"749, Williumgopallawa Mw, Kandy",Kandy
1314,Rex Pharmacy,812223277,"23, Dalada street, Kandy",Kandy
1315,The Kandy Privet Hospital Ltd,758642491,"255/8, Katugasthota Rd, Kandy",Kandy
1316,Kandy King Medical,812202306,"51, Peradeniya rd, Kandy",Kandy
1317,Waasan Pharmacy,812238791,"23, Peradeniya Rd, Kandy",Kandy
1318,The Health Care Pharmacy,777662299,"63, CCC, PERADENIYA RD KANDY.",Kandy
1319,Kandy Medicals,812222563,SENANAYAKA VEEDIYA KANDY,Kandy
1320,Rathna Pharmacy,812570128,"No. 748/B, Kandy Road, Henawala, Kadugannawa",Kandy
1321,Jeewa Medicals,777209996,"4/D,Keppatipola Rd, Kandy",Kandy
1322,Isiwara Pharmacy,771675770,"50, Peradeniya rd, Kandy",Kandy
1323,Asiri Kandy OPD Pharmacy,773444021,"907, Peradeniya road Kandy 20000",Kandy
1324,Seetha pharmacy,771675770,"729 pere road, Mulgampola,",Kandy
1325,D.D.R.Pharmacy,767307332,"615/B, Reagency Park, Kundasale",Kandy
1326,Digana pharmacy,812374663,"33, Digana",Kandy
1327,E Medicals,774781537,"92/B, Warapitiya",Kandy
1328,Nawamini Pharmacy,757057100,"2, New Town",Kandy
1329,New Jeewa Medicals,768267058,"82/1, Binara Medical Centre, Kundasale",Kandy
1330,S.R.K. Pharmacy,776105609,"No.199, Sunrise Super Kundasale.",Kandy
1331,Elime Medicals,771322031,"36, Old digana,Rajawella",Kandy
1332,Sahana Pharmacy,777883866,"19/D,Madawala rd, Digana",Kandy
1333,Sethsuwa Pharmacy,764404207,"50/3, Digana Village , Digana",Kandy
1334,Meera Medicals (Pvt)Ltd,777776574,"58/A, Camp Rd, Digana",Kandy
1335,Basic pharmacy & Mart,776236182,no-13 Shopping complex Athgale Gampola,Kandy
1336,Health Way Pharmacy,756221568,"168, Ulapane, Gampola",Kandy
1337,Yasindu Pharmacy,722338466,"04, Kurunduwatta Bazaar",Kandy
1338,Healthma Pharmacy,719111421,"69A, digana Rd, Menikhinna",Kandy
1339,Medilee Pharmacy,779230288,"65, Digana Rd, Menikhinna",Kandy
1340,New Pharma,773971848,"Sirimalwaththa, Gunnapana",Kandy
1341,Sethsuwa Pharmacy,715313415,Polgolla,Kandy
1342,Unik Pharmacy,773983440,"02, Sirimalwaththa rd, Manikhinna",Kandy
1343,Fare Well Pharmacy,778585297,Polgolla,Kandy
1344,Jeeva Pharmacy,774162119,"26, Economic Centre, New Town,Teldeniya",Kandy
1345,Nawamini Pharmacy,716795344,254/6,Kandy
1346,Subani Super Pharmacy,NaN,716260007,Kandy
1347,Sahana Pharmacy,701247700,"29/B, Medamahanuwara",Kandy
1348,Food City Pharmacy,767857044,"52, Gampola Rd, Nawalapitiya",Kandy
1349,Lanka pharmacy,542223818,"83,Koadeniyawa Rd",Kandy
1350,N Royal Pharmacy,543224305,"101,kot rd",Kandy
