1547,Ben Pharmacy,779933896,"Hospital Road, Mannar",Mannar
1548,New Iffath Pharmacy,232251810,"76, Bazaar St., Mannar",Mannar
1549,New Metro Pharmacy,777622094,"126, Hospital Road, Mannar",Mannar
1550,Bismi Pharmacy,779001594,Bus Stand Mannar,Mannar
1551,Adampan Pharmacy,773936059,"Main Street, Adampan",Mannar
1552,Nuga Pharmacy,772420741,"Murungan Road, Chilawathurai",Mannar
1553,Metro Pharmacy,777622094,"Chilawathurai Road,Murunkan",Mannar
1554,Madhu pharmacy,770600535,"Madhu Church , Madhu",Mannar
