257,Union chemists,112369827,Narahenpita,Colombo
258,USN Pharmacy,NaN,777719545,Colombo
259,Vaigee Pharmacy,112360270,"289A,Galle Rd,Col 6",Colombo
260,Wellawata Drugs,112505493,"122,Wa Silva Mw,Cpl 6",Colombo
261,Wellawatha Pharmacy,771629878,"222, Galle Road, Wellawatha, Colombo 6",Colombo
262,Wellawatta Medicals & groceries,112505213,"No, 01 St. Lawrence Road Wellawatta",Colombo
263,Wijaya Pharmacy,112199125,"107/2, Wijayakumaratunga Mawatha,Colombo 05",Colombo
264,Wellawatta Raj Pharmacy,112367180,"164,WA Silva Mw,Col 6",Colombo
265,CDEM Pharmacy,117446178,"No. 21, Norris Canal Rd, Colombo10.",Colombo
266,A Colombo Pharmacy,773771446,"UG 93,97, Peoples Park, Colombo 11",Colombo
267,J G Pharmacy,767323539,"389,Elvitigala Mawatha,Colombo 05",Colombo
268,Maura Pharmacy,716825991,"430/3 Maura Place, Havelock Road , Colombo 06",Colombo
269,Sahanco Pharmacy,772443807,"46,Baseline rd,Colombo 08",Colombo
270,Western pharmacy & super center,773746532,388/c baseline road damatagoda Colombo 09,Colombo
271,People's York Pharma,714811928,"123/H,E.W Perera Mw,Col 10",Colombo
272,Dhanwanthri Pharmacy,112362166,"382,Galle rd,Col 6",Colombo
273,Metro Pharmacy,779677655,"340,Galle rd,Col 6",Colombo
274,Asiri Surgical OPD pharmacy,773444021,21 - Kirimandala mawatha Colombo -05,Colombo
275,Asiri Central OPD pharmacy,773444021,"114 Noris cannal road, Colmbo -10",Colombo
276,A Baur & Co Pvt Ltd,768200100,"55,Grandpass rd, Col 14",Colombo
277,Asiri Medical OPD Pharmacy,774523300,"No. 181, Kirula Rd, Colombo",Colombo
278,Unichemist Pvt ltd,768899996,"347,Gall re,Colombo 06",Colombo
279,KPU PHARMACY,774805040,NO.31 SEA STREET COL-11,Colombo
280,New castle pharmacy,714266932,No 163 /a. Sri jayawardhnapura mawatha colombo 08,Colombo
281,Food City -Maradana,112696105,"585, Maradana Road, Maradana",Colombo
282,Food City -Norris cannal Road,112694267,"No. 25, Norris Canal Road , Colombo 10",Colombo
283,Turnico Pharmacy,NaN,777910517,Colombo
284,Sun Lanka Pharmacy,773607475,"34/32A, Saranapala himi mawatha, Borella",Colombo
285,United Pharmacy,716848156,"343, Dematagoda Road, Colombo 9",Colombo
286,CITY MEDICALS,778014285,"471B, GALLE ROAD COL-06",Colombo
287,New Amman medicals,760560446,"106-A,Galle road Wellawatta",Colombo
288,Asian Pharma,777412752,"140 St.Sebastian Street, Colombo 12",Colombo
289,New Anikaa Pharmacy,779729223,"55, ananda Rajakaruna Mawatha, Colombo 10",Colombo
290,Prince Pharmacy,7777116497,"217, Messenger street, Colombo 12",Colombo
291,New Rex Pharmacy,776006686,"61-A, St. Joseph street, Colombo 14",Colombo
292,Niyon Medical,112424632,"51/53,Bankshall street, Colombo 11",Colombo
293,Sumo Pharmacy,112458969,"45/A, Kotahena street, Colombo 13",Colombo
294,Presty Medicals,112325488,"B3.G1, Ramya Place, Maligawatta, Colombo",Colombo
295,Health Link Pharma,777379271,"317, Jathikapola, Narahenpita, Colombo 05",Colombo
296,Friends Pharmaa I,112512061,"2/24, High level road, Kirulapona, Colombo 06",Colombo
297,RK Phama,775347143,"120, Sangamitha mawatha, Kotahena, Colombo 13",Colombo
298,Sricares Pharma Pvt Ltd,NaN,42/1 andival Street Colombo 13,Colombo
299,Eraj pharmacy,771936484,"96-1/10,consistory building ,front street,colombo 11",Colombo
300,Medvision pharmacy,777859898,"396A,Galle road,wellawatta,colombo 6",Colombo
301,New Orchid pharmacy,777545746,"19/16B,Farm Road,Mattakuliya,Colombo 15",Colombo
302,High Level pharmacy and Grocery,775432203,"No 205,Thimbirigasyaya Road,Colombo 5",Colombo
303,Ketharama Pharmacy,NaN,"765/119,Bodhirajarama Mawatha, Colombo 10.",Colombo
304,Globe medical,777111723,"No 69,Bonjean Road,Kotahena ,colombo 13",Colombo
305,Amami pharmacy,783979951,"65,high level road,kirulapana,colombo",Colombo
306,Asiri Pharmacy,714296668,"168/4/A, Borella Rd, Godagama",Colombo
307,Asiri Pharmacy,774785616,Godagama,Colombo
308,Kmp Pharmacy,115656994,"159/5 Horana Road,Kottawa",Colombo
309,Madawa Pharmacy,707512103,Meegoda,Colombo
310,Meegoda Medi House,112752455,"487/1A, Highlevel Rd, Meegoda,",Colombo
311,New T&N Chemist Pharmacy,712822021,31 Station Road Homagama,Colombo
312,Rupa,112748918,"190/A, Katuwana Rd, Uduwana, Homagama",Colombo
313,Samadhi pharmacy,779493700,"178/1/C, Borella Rd, Godagama,",Colombo
314,Sudhasinghe Pharmacy,712188451,"541/B, Kiribeariya Junction, Pitipana North, Homagama",Colombo
315,Suwahasa Pharmacy,788162289,"92/C, Avissawella Rd, Homagama",Colombo
316,Swasatha Pharmacy,719013009,20 Katuwana Road Homagama,Colombo
317,Thunsetha,777009060,"138/1, Katuwana Rd, Homagama",Colombo
318,Homagama Pharmacy (Pvt) Ltd,714094154,"88, Station Road. Homagama.",Colombo
319,Gamage Pharmacy,112086841,"No: 45, Katuwana Road, Homagama.",Colombo
320,Janadeepa Pharmacy,714119288,"172/3, Hospital Junction, Homagama",Colombo
321,Food city -Homagama 2,112086507,"NO.100, Highlevel Road, Homagama",Colombo
322,Food City -Kottawa 1,112783137,"87 , High level Road , Kottawa .",Colombo
323,Food City -Kottawa 2,112088811,"No. 867, High level Road,Kottawa.",Colombo
324,SUNETHRA PHARMACY - pitipana,NaN,"No.329,pitipana,junction,Homagama",Colombo
325,Omedco pharmacy,773880513,"438/2, kottawa Road, kithulahena , Mattegoda",Colombo
326,Be Well Pharmacy,714413475,"171/G, Sumanathissa Mawatha, Karathota, Kaduwela",Colombo
327,Central Pharmacy,779217086,Athurugiriya,Colombo
328,Central Pharmacy,112875711,"No.252/A, Koswatte, Thalangama",Colombo
329,Elite Pharmacy,NaN,779993388,Colombo
330,Medico Holding Pharmacy,112885782,"366/1,Kaduwela Road,Battaramulla",Colombo
331,Nawaloka Care Pharmacy,765586066,"150,Main Street,Battaramulla",Colombo
332,New Hasara City Medical,767341342,"53/10, Main Street, Athurugiriya",Colombo
333,Okmed,719141337,"440/A, Avissawella Rd, Kaduwela",Colombo
334,Okmed Pharmacy,719141337,440 A Avissawella Road Kaduwela,Colombo
335,Oshadhi Pharmacy,773549685,Arangala,Colombo
336,Rokem,NaN,"Metro Central Shopping Complex, Athurugiriya Rd, Malambe.",Colombo
337,Rokem Pharmacy,112762968,"Metro Center Shopping Complex Athugiriya Road, Malabe",Colombo
338,Saviru Pharmacy,727224422,"67/E, Main Street, Kaduwela",Colombo
339,Starx Pharmacy,778119481,"5c, Weliwita, Kaduwela",Colombo
340,T & N Life Care,713922021,"38, Pannipitiya Rd, Battaramulla",Colombo
341,Thumsetha Pharmacy (Pvt) Ltd.,777009060,"No.258/37A, Kahanthota Road, Malabe.",Colombo
342,SNS Pharmacy,112771707,"1593, Kaduwela Road, Aturugiriya",Colombo
343,Kotikawatta Pharmacy,112419078,"16,Kotikawatta Super Market,Kotikawatta",Colombo
344,Imedo Pharmacy,718941392,"No.243/1B Kahanthote road, Malabe",Colombo
345,Lakmini Pharmacy,112760548,"75/2, Godagama Road, Athurugiriya",Colombo
346,Care Max pharmacy,NaN,No 60 Denzil kobbakaduwa MW Koswatta Battaramulla,Colombo
347,Onel pharmacy,781403318,139/d kothalawala kaduwela,Colombo
348,Neynuja Pharmacy,778112367,114/1/1 Highlevel Road Kottawa,Colombo
349,Central Pharmacy & Grocery,714347091,"No.21, High Level Rd, Maharagama",Colombo
350,CFC Healthcare,759484811,"531, Keels Super, Capital Wall, Madiwela Rd, Thalawathugoda",Colombo
351,City Health Pharmacy,112773277,"737, Pannipitiya Road, Thalawathugoda",Colombo
352,City Pharma 1,773811720,Maharagama,Colombo
353,City Pharmacy,112837086,"115/A High Level Road, Maharagama",Colombo
354,Gagana Pharmacy,114019677,"104/1/A, Moraketiya, Pannipitiya",Colombo
355,Jeewaka,NaN,"20, Kotte Rd, Thalawathugoda",Colombo
356,Kingsbury Pharmacy,NaN,213/B Pannipitiya Road Thalawathugoda,Colombo
357,Mahajana Nursing Home Pharmacy,112898333,"27/2, Rukmalgama, Pannipitiya. AND Dikhathakma, Meegoda",Colombo
358,Mars Pharmacy,718174189,Kottawa,Colombo
359,Minara Pharmacy,112840344,"181, Old Kottawa Road, Nawinna",Colombo
360,Nawarathne Mediline,NaN,"70/1, Pamunuwa, Maharagama",Colombo
361,Rajya Osusala,112745640,"71/A, Alwis Plaza, Old Road, Maharagama",Colombo
362,Promed Pharmacy,NaN,"23/1, Hokandara Road, Kalallhoda, Pannipitiya",Colombo
