1861,Colombo Medical,713805801,Madurankuliya,Puttalam
1862,Jayasinge Pharmacy,718603240,Madurankuliya,Puttalam
1863,Western Pharmacy,723335551,Madurankuliya,Puttalam
1864,Lucky Pharmacy & Grocery,766266563,"Thoduwewa Road, Kadayamottai, Madurankuliya",Puttalam
1865,Nahdhi Pharmacy,774849959,"Kanamulla , Madurankuliya",Puttalam
1866,British Agencies,777703713,"No. 14, Main Street, Nattandiya",Puttalam
1867,Barkath Pharmacy,776357377,Nattandiya,Puttalam
1868,British Stores,777703713,"No. 14, Main Street, Nattandiya",Puttalam
1869,Cure Pharmacy,773447850,Nattandiya,Puttalam
1870,Isira Pharmacy,775886836,Nattandiya,Puttalam
1871,Jayasiri Pharmacy,769408182,Nattandiya,Puttalam
1872,Mendis Chemest,312257929,Nattandiya,Puttalam
1873,Ranmina Pharmacy,777613001,Katuneriya,Puttalam
1874,St.Jude Pharmacy,713312017,Katuneriya,Puttalam
1875,Suwasi Pharmacy,770673033,Nattandiya,Puttalam
1876,Narawila Pharmacy,715901931,"Marawila, Koswattha",Puttalam
1877,New Kottaranamulla Pharmacy,767630585,"Negombo Road, Kottaramulla",Puttalam
1878,H.R.Pharmacy,719883296,"Kuliyapitiya Road , Nattandiya",Puttalam
1879,New Arkam Pharmacy,786716385,"Ihala Kottaramulla , Kottaramulla",Puttalam
1880,Royal Pharmacy,771232807,"Nalin Hajjiyar para ,Kottaramulla",Puttalam
1881,Tina Pharmacy,764016559,"Dematapitiya Junction , Katuneriya",Puttalam
1882,Tina Pharmacy,764016559,"Dematapitiya Junction , Katuneriya",Puttalam
1883,Lak Hansa pharmacy,322051516,Pallama,Puttalam
1884,Shifa Pharmacy,783974898,"Main Street, Madawakkulama, Adigama",Puttalam
1885,CNS Pharmacy,773985350,"Puttalam Road, Bangadeniya",Puttalam
1886,New Luck Medical,771873840,"Anamaduwa Road, Kumarawattuwa",Puttalam
1887,Anew Apolo Pharmacy & Family Care,712213361,Nawagaththegama,Puttalam
